17572.5625,0.95,760.0,40.0,6010.0,9510.0,5905.0
17196.9375,0.95,760.0,40.0,6010.0,9510.0,5955.0
16821.3125,0.95,760.0,40.0,6010.0,9510.0,6005.0
16445.6875,0.95,760.0,40.0,6010.0,9510.0,6055.0
16070.0625,0.95,760.0,40.0,6010.0,9510.0,6105.0
15694.4375,0.95,760.0,40.0,6010.0,9510.0,6155.0
15318.8125,0.95,760.0,40.0,6010.0,9510.0,6205.0
14943.1875,0.95,760.0,40.0,6010.0,9510.0,6255.0
14567.5625,0.95,760.0,40.0,6010.0,9510.0,6305.0
14191.9375,0.95,760.0,40.0,6010.0,9510.0,6355.0
13816.3125,0.95,760.0,40.0,6010.0,9510.0,6405.0
13440.6875,0.95,760.0,40.0,6010.0,9510.0,6455.0
13065.0625,0.95,760.0,40.0,6010.0,9510.0,6505.0
12689.4375,0.95,760.0,40.0,6010.0,9510.0,6555.0
12313.8125,0.95,760.0,40.0,6010.0,9510.0,6605.0
11938.1875,0.95,760.0,40.0,6010.0,9510.0,6655.0
11562.5625,0.95,760.0,40.0,6010.0,9510.0,6705.0
11186.9375,0.95,760.0,40.0,6010.0,9510.0,6755.0
10811.3125,0.95,760.0,40.0,6010.0,9510.0,6805.0
10435.6875,0.95,760.0,40.0,6010.0,9510.0,6855.0
10060.0625,0.95,760.0,40.0,6010.0,9510.0,6905.0
9684.4375,0.95,760.0,40.0,6010.0,9510.0,6955.0
9308.8125,0.95,760.0,40.0,6010.0,9510.0,7005.0
8933.1875,0.95,760.0,40.0,6010.0,9510.0,7055.0
8557.5625,0.95,760.0,40.0,6010.0,9510.0,7105.0
8181.9375,0.95,760.0,40.0,6010.0,9510.0,7155.0
7806.3125,0.95,760.0,40.0,6010.0,9510.0,7205.0
7430.6875,0.95,760.0,40.0,6010.0,9510.0,7255.0
7055.0625,0.95,760.0,40.0,6010.0,9510.0,7305.0
6679.4375,0.95,760.0,40.0,6010.0,9510.0,7355.0
6303.8125,0.95,760.0,40.0,6010.0,9510.0,7405.0
