turn,agent_id,age,energy,wealth,knowledge,stress,resilience,num_connections,avg_social_capital,posterity_points,last_action,crisis_state
121,16,121,37,297.0,94,1.9243830175633838,5.44,5,7.1,29.0,rest,None
121,8,121,43,332.0,83,0.5,4.82,7,7.25,43.8,attempt_collaboration,None
121,6,121,17,306.5,80,0.5,5.26,5,8.3,26.4,attempt_collaboration,None
121,7,121,30,352.9,74,0.09109900712445052,4.02,3,9.5,32.2,work_alone,None
121,12,121,26,343.0,81,0.7379304027980131,5.74,5,8.18,25.7,work_alone,None
121,0,121,26,275.0,66,2.1322866041430824,5.12,2,9.38,30.4,work_alone,None
121,3,121,39,173.0,22,2.691724452686337,3.34,1,8.67,6.2,strengthen_ties,None
121,5,121,51,480.0,128,0,3.14,5,8.77,55.6,rest,None
121,10,121,46,227.2,75,3.0,4.3,5,6.86,25.8,rest,None
121,17,121,7,279.0,74,10,3.44,6,7.39,25.0,seek_help,HighStress_Moderate
121,13,121,14,355.0,87,9,4.14,5,7.58,31.5,rest,HighStress
121,4,121,35,391.8,91,0,3.7,6,8.86,41.6,rest,None
121,11,121,21,487.0,128,1.5,5.46,5,9.8,59.6,seek_help,None
122,9,122,23,356.0,86,2.5176343169386506,4.18,4,7.5,24.3,seek_help,None
122,3,122,34,173.0,22,2.691724452686337,3.34,1,10.0,6.2,strengthen_ties,None
122,17,122,13,279.0,74,9,3.44,6,7.39,25.0,rest,HighStress
122,7,122,23,352.9,74,0.09109900712445052,4.02,3,9.5,33.2,attempt_knowledge_share,None
122,10,122,35,227.2,75,3.5,4.3,5,6.76,25.8,attempt_knowledge_share,None
122,15,122,31,317.0,83,3.2056210905887284,2.9,6,9.12,35.7,attempt_collaboration,None
122,18,122,9,518.0,116,9,4.02,8,8.08,55.7,rest,HighStress
122,1,122,37,278.0,37,0,2.94,3,6.06,22.3,rest,None
122,19,122,29,285.0,70,2.048447358246097,3.04,5,8.57,18.6,strengthen_ties,None
122,0,122,43,275.0,66,1.1322866041430824,5.12,2,9.38,30.4,rest,None
122,14,122,33,177.8,14,7.804101227576163,3.72,4,6.36,8.0,rest,HighStress_Moderate
122,2,122,25,291.0,79,0.7744566655092572,3.28,5,7.19,35.5,strengthen_ties,None
122,12,122,21,343.0,81,2.737930402798013,5.74,5,7.98,25.7,seek_help,None
122,5,122,46,480.0,128,0,3.14,5,8.77,55.6,strengthen_ties,None
122,6,122,31,306.5,80,0,5.46,5,8.3,26.5,rest,LowEnergy
122,4,122,28,398.8,91,0.062174513992156344,3.7,6,8.86,41.6,work_alone,None
122,8,122,38,332.0,83,0.5,4.82,7,7.47,43.8,strengthen_ties,None
122,13,122,4,355.0,87,10,4.14,5,7.58,31.5,seek_help,HighStress
122,11,122,29,487.0,128,0,5.46,5,9.8,59.6,rest,None
122,16,122,50,297.0,94,0,5.44,5,7.12,29.0,rest,None
123,2,123,37,291.0,79,0,3.28,5,7.19,35.5,rest,None
123,0,123,29,275.0,66,1.6322866041430824,5.12,2,9.13,30.4,attempt_collaboration,None
123,5,123,41,480.0,128,0,3.14,5,8.77,55.6,strengthen_ties,None
123,12,123,29,343.0,81,1,5.74,5,7.78,25.7,rest,None
123,15,123,19,325.0,83,3.6553495484835374,2.9,6,9.12,35.7,work_alone,None
123,7,123,18,352.9,74,2.0910990071244506,4.02,3,9.17,33.2,seek_help,None
123,18,123,19,518.0,116,8,4.02,8,8.08,55.7,rest,HighStress
123,3,123,26,173.0,23,2.191724452686337,3.34,1,10.0,7.7,attempt_knowledge_share,None
123,13,123,8,355.0,87,9,4.14,5,7.58,31.5,rest,HighStress
123,17,123,17,279.0,74,10,3.44,6,7.39,25.0,rest,HighStress
123,1,123,27,278.0,37,0.5,2.94,3,5.89,22.3,attempt_collaboration,None
123,19,123,41,285.0,70,0,3.04,5,8.62,18.6,rest,None
123,8,123,21,332.0,83,1.5,4.82,7,7.32,43.8,attempt_collaboration,None
123,10,123,26,227.2,75,4.0,4.3,5,6.66,25.8,attempt_knowledge_share,None
123,14,123,28,177.8,14,7.804101227576163,3.72,4,6.36,8.0,strengthen_ties,HighStress_Moderate
123,6,123,18,306.5,80,0.5,5.46,5,8.2,26.5,attempt_collaboration,None
123,16,123,41,297.0,97,0,5.44,5,7.12,29.5,attempt_knowledge_share,None
123,11,123,24,487.0,128,2,5.46,5,9.6,59.6,seek_help,None
123,4,123,23,398.8,91,2.062174513992156,3.7,6,8.7,41.6,seek_help,None
123,9,123,18,356.0,86,4.517634316938651,4.18,4,7.25,24.3,seek_help,None
124,14,124,43,177.8,14,6.804101227576163,3.86,4,6.36,8.1,rest,HighStress_Moderate
124,12,124,45,343.0,81,0,5.74,5,7.78,25.7,rest,None
124,5,124,29,488.0,128,0.19510187997210304,3.14,5,8.77,55.6,work_alone,None
124,4,124,18,398.8,91,4.062174513992156,3.7,6,8.53,41.6,seek_help,None
124,18,124,23,539.0,122,9,4.1,8,8.2,57.6,rest,HighStress
124,6,124,26,306.5,80,0,5.46,5,8.2,26.5,rest,LowEnergy
124,17,124,7,279.0,74,10,3.44,6,7.22,25.0,seek_help,HighStress
124,8,124,37,332.0,83,0.5,4.82,7,7.32,43.8,rest,None
124,3,124,36,173.0,23,0,3.34,1,10.0,7.7,rest,None
124,1,124,38,278.0,37,0,2.94,3,5.89,22.3,rest,None
124,16,124,30,302.0,97,0.4326445852098508,5.44,5,7.12,29.5,work_alone,None
124,7,124,27,352.9,74,3.09109900712445,4.02,3,9.17,33.2,rest,LowEnergy
124,2,124,27,312.0,85,0,3.28,5,7.59,37.3,attempt_collaboration,None
124,10,124,21,227.2,75,5.0,4.3,5,6.66,25.8,seek_help,None
124,15,124,35,325.0,83,4.655349548483537,3.1,6,9.12,35.8,rest,LowEnergy
124,0,124,45,275.0,66,0,5.12,2,9.13,30.4,rest,None
124,19,124,30,292.0,70,0.31764337371986684,3.04,5,8.62,18.6,work_alone,None
124,13,124,1,355.0,87,10,4.14,5,7.58,31.5,seek_help,HighStress
124,9,124,36,356.0,86,5.517634316938651,4.38,4,7.25,24.4,rest,LowEnergy
124,11,124,35,487.0,128,0,5.46,5,9.6,59.6,rest,None
125,13,125,4,355.0,87,10,4.14,5,7.58,31.5,rest,HighStress
125,5,125,45,488.0,128,0,3.14,5,8.77,55.6,rest,None
125,10,125,29,227.2,75,4.0,4.3,5,6.66,25.8,rest,None
125,0,125,34,285.0,69,0,5.12,2,9.13,31.3,attempt_collaboration,None
125,9,125,26,363.0,86,6.0128905838914575,4.38,4,7.25,24.4,work_alone,None
125,11,125,35,497.0,131,0,5.46,5,9.8,60.5,rest,None
125,19,125,25,292.0,70,0.31764337371986684,3.04,5,8.62,18.6,strengthen_ties,None
125,14,125,35,182.8,14,7.115422744858625,3.86,4,6.36,8.1,work_alone,None
125,1,125,26,283.0,37,0.370064750815868,2.94,3,5.89,22.3,work_alone,None
125,3,125,45,173.0,23,0,3.34,1,10.0,7.7,rest,None
125,2,125,39,312.0,85,0,3.28,5,7.59,37.3,rest,None
125,12,125,29,372.0,83,0.13690354433942242,5.74,5,8.18,26.3,work_alone,None
125,7,125,37,352.9,74,1.0910990071244502,4.02,3,9.17,33.2,rest,None
125,16,125,25,302.0,97,0.4326445852098508,5.44,5,7.27,29.5,strengthen_ties,None
125,6,125,21,306.5,80,2,5.46,5,8.0,26.5,seek_help,None
125,15,125,27,333.0,83,4.676175687781735,3.1,6,9.18,35.8,work_alone,None
125,18,125,38,539.0,122,8,4.24,8,8.2,57.7,rest,HighStress_Moderate
125,8,125,21,357.0,85,0.5,4.82,7,7.61,44.4,attempt_collaboration,None
125,17,125,11,279.0,74,10,3.44,6,7.22,25.0,rest,HighStress
125,4,125,34,398.8,91,4.062174513992156,3.9,6,8.53,41.7,rest,LowEnergy
126,13,126,8,355.0,87,10,4.14,5,7.58,31.5,rest,HighStress
126,4,126,47,398.8,91,1.0621745139921561,3.9,6,8.53,41.7,rest,None
126,10,126,24,227.2,75,6.0,4.3,5,6.46,25.8,seek_help,None
126,15,126,39,333.0,83,3.6761756877817353,3.1,6,9.18,35.8,rest,None
126,7,126,27,352.9,74,1.5910990071244502,4.02,3,9.0,33.2,attempt_knowledge_share,None
126,16,126,40,302.0,97,0,5.44,5,7.27,29.5,rest,None
126,1,126,37,283.0,37,0,2.94,3,5.89,22.3,rest,None
126,11,126,30,497.0,131,0,5.46,5,9.8,60.5,strengthen_ties,None
126,14,126,30,182.8,14,7.115422744858625,3.86,4,6.36,8.1,strengthen_ties,HighStress_Moderate
126,12,126,40,372.0,83,0,5.74,5,8.18,26.3,rest,None
126,6,126,37,306.5,80,0,5.46,5,8.0,26.5,rest,None
126,18,126,33,539.0,122,8,4.24,8,8.29,57.7,strengthen_ties,HighStress_Moderate
126,3,126,60,173.0,23,0,3.34,1,10.0,7.7,rest,None
126,5,126,36,492.0,128,0.2590881513527866,3.14,5,8.77,55.6,work_alone,None
126,19,126,34,292.0,70,0,3.04,5,8.62,18.6,rest,None
126,8,126,16,357.0,85,2.5,4.82,7,7.47,44.4,seek_help,None
126,17,126,14,279.0,74,9,3.44,6,7.22,25.0,rest,HighStress
126,0,126,22,288.0,69,0.20920771032158803,5.12,2,9.13,31.3,work_alone,None
126,9,126,39,363.0,86,4.0128905838914575,4.38,4,7.25,24.4,rest,None
126,2,126,50,312.0,85,0,3.28,5,7.59,37.3,rest,None
127,0,127,33,288.0,69,0,5.12,2,9.13,31.3,rest,None
127,6,127,30,312.5,80,0.46549722016962203,5.46,5,8.0,26.5,work_alone,None
127,7,127,22,352.9,74,2.59109900712445,4.02,3,9.0,33.2,seek_help,None
127,5,127,23,492.0,128,0.7590881513527866,3.14,5,8.67,55.6,attempt_collaboration,None
127,10,127,39,227.2,75,4.0,4.3,5,6.46,25.8,rest,None
127,4,127,37,403.8,91,1.5342672427069326,3.9,6,8.53,41.7,work_alone,None
127,11,127,22,500.0,131,0.4049758092797562,5.46,5,9.8,60.5,work_alone,None
127,18,127,23,552.0,128,8,4.24,8,8.29,59.5,attempt_collaboration,HighStress_Moderate
127,17,127,19,279.0,74,9,3.44,6,7.22,25.0,rest,HighStress
127,12,127,26,387.0,89,0,5.74,5,8.38,28.1,attempt_collaboration,None
127,14,127,20,188.4,14,7.214860681393334,3.86,4,6.36,8.1,work_alone,HighStress_Moderate
127,13,127,1,355.0,87,10,4.14,5,7.62,31.5,seek_help,HighStress
127,15,127,29,360.0,95,1.6761756877817353,3.1,6,9.21,39.4,rest,None
127,16,127,27,321.0,103,0,5.44,5,7.44,31.3,strengthen_ties,None
127,2,127,54,325.0,91,0,3.28,5,7.85,39.1,rest,None
127,3,127,45,192.0,29,0,3.34,1,10.0,9.5,attempt_collaboration,None
127,1,127,24,295.0,43,0,2.94,3,6.56,24.1,attempt_collaboration,None
127,8,127,28,357.0,85,2.5,4.82,7,7.47,44.4,rest,LowEnergy
127,9,127,32,363.0,86,4.5128905838914575,4.38,4,7.13,24.4,attempt_knowledge_share,None
127,19,127,29,292.0,70,0,3.04,5,8.72,18.6,strengthen_ties,None
128,19,128,24,292.0,70,2,3.04,5,8.52,18.6,seek_help,None
128,14,128,37,188.4,14,6.214860681393334,4.0,4,6.36,8.2,rest,HighStress_Moderate
128,15,128,47,360.0,95,0,3.1,6,9.21,39.4,rest,None
128,11,128,40,500.0,131,0,5.46,5,9.8,60.5,rest,None
128,17,128,9,279.0,74,10,3.44,6,7.39,25.0,seek_help,HighStress
128,1,128,35,295.0,43,0,2.94,3,6.56,24.1,rest,None
128,16,128,22,321.0,103,2,5.44,5,7.24,31.3,seek_help,None
128,6,128,44,312.5,80,0,5.46,5,8.0,26.5,rest,None
128,7,128,32,352.9,74,0.5910990071244502,4.02,3,9.0,33.2,rest,None
128,13,128,9,355.0,87,10,4.14,5,7.64,31.5,rest,HighStress
128,10,128,25,227.2,75,4.5,4.3,5,6.36,25.8,attempt_collaboration,None
128,2,128,46,325.0,88,0,3.28,5,7.85,45.1,attempt_knowledge_share,None
128,12,128,21,387.0,89,2,5.74,5,8.18,28.1,seek_help,None
128,18,128,32,552.0,140,4.5,4.38,8,8.29,59.6,rest,HighStress_Moderate
128,3,128,38,197.0,29,0.382571339245348,3.34,1,10.0,9.5,work_alone,None
128,8,128,23,357.0,85,3.5,4.82,7,7.59,44.4,seek_help,None
128,4,128,30,403.8,91,2.0342672427069326,3.9,6,8.53,41.7,attempt_knowledge_share,None
128,5,128,37,492.0,128,0,3.14,5,8.67,55.6,rest,None
128,9,128,27,363.0,86,4.5128905838914575,4.38,4,7.38,24.4,strengthen_ties,None
128,0,128,28,288.0,69,0,5.12,2,9.51,31.3,strengthen_ties,None
129,7,129,20,359.9,74,0.8824724005781934,4.02,3,9.0,33.2,work_alone,None
129,17,129,12,279.0,74,10,3.44,6,7.39,25.0,rest,HighStress
129,13,129,20,355.0,87,10,4.14,5,7.64,31.5,rest,HighStress
129,1,129,27,303.0,43,0.3329458553111482,2.94,3,6.56,24.1,work_alone,None
129,19,129,37,292.0,70,1,3.04,5,8.52,18.6,rest,None
129,2,129,32,344.0,91,0,3.28,5,7.85,46.0,attempt_collaboration,None
129,14,129,21,188.4,14,7.214860681393334,4.0,4,6.11,8.2,attempt_collaboration,None
129,11,129,30,520.0,136,0,5.46,5,10.0,62.0,attempt_collaboration,None
129,18,129,33,571.0,143,4.5,4.58,8,8.29,60.6,rest,LowEnergy
129,4,129,25,403.8,91,2.0342672427069326,3.9,6,8.7,41.7,strengthen_ties,None
129,3,129,22,197.0,29,0.882571339245348,3.34,1,9.5,9.5,attempt_collaboration,None
129,12,129,30,387.0,89,0,5.74,5,8.18,28.1,rest,None
129,10,129,38,227.2,75,1.5,4.3,5,6.36,25.8,rest,None
129,8,129,41,357.0,85,2.5,4.82,7,7.59,44.4,rest,None
129,6,129,22,319.5,80,1.0863672166039549,5.46,5,7.87,26.5,work_alone,None
129,9,129,35,363.0,86,3.5128905838914575,4.38,4,7.38,24.4,rest,None
129,15,129,62,360.0,95,0,3.1,6,9.21,39.4,rest,None
129,16,129,38,321.0,103,1,5.44,5,7.24,31.3,rest,None
129,5,129,17,512.0,133,2,3.14,5,8.57,57.1,seek_help,None
129,0,129,23,288.0,69,2,5.12,2,9.01,31.3,seek_help,None
130,18,130,28,571.0,155,4.0,4.58,8,8.5,60.6,strengthen_ties,None
130,19,130,20,314.0,76,1,3.04,5,8.92,20.4,attempt_collaboration,None
130,3,130,39,197.0,29,0,3.34,1,9.7,9.5,rest,None
130,17,130,2,279.0,74,10,3.44,6,7.41,25.0,seek_help,HighStress
130,7,130,37,359.9,74,0,4.02,3,9.05,33.2,rest,None
130,1,130,40,303.0,43,0,2.94,3,6.56,24.1,rest,None
130,5,130,12,512.0,133,6,3.14,5,8.37,57.1,seek_help,LowEnergy
130,9,130,28,363.0,83,3.5128905838914575,4.38,4,7.63,30.4,attempt_knowledge_share,None
130,13,130,28,355.0,87,9,4.14,5,7.64,31.5,rest,HighStress
130,16,130,33,321.0,103,1,5.44,5,7.24,31.3,strengthen_ties,None
130,2,130,27,344.0,91,0,3.28,5,7.98,46.0,strengthen_ties,None
130,8,130,34,357.0,85,3.0,4.82,7,7.52,44.4,attempt_knowledge_share,None
130,4,130,34,403.8,98,-0.4657327572930674,3.9,6,8.86,41.7,rest,None
130,6,130,31,319.5,80,0.08636721660395486,5.46,5,7.87,26.5,rest,None
130,14,130,32,188.4,14,6.214860681393334,4.14,4,6.11,8.3,rest,HighStress_Moderate
